Mon, Oct 09, 2017	11:16 AM
 Notes: GUA_ 4e-09_30s_100917
 waiting time: 50.000
 time(s)	 temp (K)	 MS1=1.994	 MS2=17.798	 MS3=26.922	 MS4=27.907	 MS5=28.936	 MS6=30.937	 MS7=78.871	 MS8=125.586
186.060	634.100	2185.662	797.223	517.735	7035.536	874.699	214.034	123.898	226.580
187.018	636.700	2188.324	799.414	514.028	7034.135	877.399	211.767	123.172	225.510
188.012	639.700	2177.842	798.357	516.563	7026.863	880.061	217.027	122.714	224.720
188.972	642.600	2188.222	796.548	513.468	7048.744	873.133	214.620	123.631	225.624
189.931	645.600	2204.728	806.521	515.238	7063.493	881.437	215.486	123.542	228.592
190.890	648.200	2174.288	799.860	509.431	7063.773	881.169	216.454	122.816	227.815
191.847	651.200	2189.687	803.490	515.391	7079.451	884.557	213.385	123.593	225.739
192.842	654.100	2197.290	807.158	516.792	7060.640	883.194	213.779	123.784	229.827
193.821	657.100	2178.479	800.497	512.984	7101.014	877.017	212.952	123.937	226.936
194.780	660.000	2203.047	803.999	517.098	7064.333	876.355	211.512	122.574	227.790
195.739	663.000	2192.005	799.389	515.901	7088.354	884.685	216.174	122.930	227.790
196.699	665.600	2188.528	804.076	515.964	7104.466	880.915	213.066	123.771	226.974
197.655	668.600	2201.226	800.828	516.321	7089.208	879.119	211.754	123.172	227.064
198.615	671.500	2197.660	802.382	517.849	7071.211	875.782	212.302	121.746	226.809
199.592	674.500	2187.980	799.478	514.130	7092.863	875.909	216.148	123.937	227.420
200.548	677.100	2206.524	806.063	519.441	7052.883	891.817	213.830	123.733	226.057
201.503	680.100	2205.671	803.655	516.359	7108.847	869.172	212.493	123.580	227.726
202.465	683.100	2197.507	807.565	514.996	7069.708	874.394	213.117	122.332	229.853
203.423	685.700	2188.362	808.597	523.326	7070.485	875.986	215.155	121.975	226.987
204.382	688.700	2188.196	812.507	513.481	7062.053	871.923	210.748	123.453	226.057
205.344	691.700	2180.911	805.107	515.162	7070.612	880.647	210.379	122.714	229.917
206.305	694.600	2170.225	804.203	512.857	7033.511	875.018	211.831	123.185	228.630
207.292	697.600	2152.178	806.241	520.104	7027.576	873.362	210.022	121.962	229.420
208.251	700.200	2162.189	811.068	517.798	7002.396	870.471	212.085	122.841	225.803
209.208	703.200	2128.068	801.503	518.066	7020.635	875.412	212.493	123.070	223.357
210.166	706.200	2117.522	811.234	517.582	7023.908	867.197	210.430	122.383	230.337
211.149	709.100	2086.241	806.967	517.875	7004.943	868.891	209.857	122.663	228.821
212.105	711.800	2093.972	814.239	516.830	6950.304	863.708	208.876	123.427	227.267
213.079	714.700	2076.141	805.935	520.766	6960.149	868.446	210.124	122.905	229.203
214.037	717.700	2074.218	816.213	519.862	6966.339	872.432	208.672	122.001	229.178
